country,province,year,month,arrivals
Andorra,QC,10,11,2
Andorra,QC,10,12,4
Andorra,QC,11,1,5
Andorra,QC,11,2,4
Andorra,QC,11,3,10
Andorra,QC,11,4,8
Andorra,QC,11,5,14
Andorra,QC,11,6,8
Andorra,QC,11,7,6
Andorra,QC,11,8,12
Andorra,QC,11,9,22
Andorra,QC,11,10,2
Andorra,QC,11,11,12
Andorra,QC,11,12,4
Andorra,QC,12,2,8
Andorra,QC,12,3,2
Andorra,QC,12,5,10
Andorra,QC,12,6,16
Andorra,QC,12,7,18
Andorra,QC,12,8,2
Andorra,QC,12,9,2
Andorra,QC,12,10,16
Andorra,QC,12,11,5
Andorra,QC,13,1,10
Andorra,QC,13,3,2
Andorra,QC,13,4,6
Andorra,QC,13,5,8
Andorra,QC,13,6,18
Andorra,QC,13,7,6
Andorra,QC,13,8,26
Andorra,QC,13,9,2
Andorra,QC,13,10,2
Andorra,QC,13,11,2
Andorra,QC,14,1,4
Andorra,QC,14,2,8
Andorra,QC,14,3,2
Andorra,QC,14,4,36
Andorra,QC,14,5,12
Andorra,QC,14,6,18
Andorra,QC,14,7,28
Andorra,QC,14,8,27
Andorra,QC,14,9,8
Andorra,QC,14,10,10
Andorra,QC,14,11,2
Andorra,QC,14,12,6
Andorra,QC,15,1,1
Andorra,QC,15,2,2
Andorra,QC,15,3,8
Andorra,QC,15,4,11
Andorra,QC,15,5,2
Andorra,QC,15,6,2
Andorra,QC,15,7,6
Andorra,QC,15,8,15
Andorra,QC,15,9,2
Andorra,QC,15,10,8
Andorra,QC,15,11,4
Andorra,QC,15,12,5
Andorra,QC,16,1,3
Andorra,QC,16,2,2
Andorra,QC,16,3,20
Andorra,QC,16,4,6
Andorra,QC,16,5,5
Andorra,SK,12,10,2
Angola,AB,10,9,4
Angola,AB,10,10,2
Angola,AB,10,11,4
Angola,AB,10,12,8
Angola,AB,11,1,48
Angola,AB,11,2,4
Angola,AB,11,3,6
Angola,AB,11,5,10
Angola,AB,11,6,10
Angola,AB,11,7,20
Angola,AB,11,9,4
Angola,AB,11,10,8
Angola,AB,11,11,20
Angola,AB,11,12,2
Angola,AB,12,1,14
Angola,AB,12,5,14
Angola,AB,12,6,6
Angola,AB,12,7,10
Angola,AB,12,8,8
Angola,AB,12,9,8
Angola,AB,12,10,20
Angola,AB,12,11,2
Angola,AB,12,12,4
Angola,AB,13,1,16
Angola,AB,13,3,2
Angola,AB,13,4,10
Angola,AB,13,5,4
Angola,AB,13,7,4
Angola,AB,13,8,4
Angola,AB,13,9,16
Angola,AB,13,10,18
Angola,AB,13,12,4
Angola,AB,14,1,34
Angola,AB,14,2,30
Angola,AB,14,3,6
Angola,AB,14,4,2
Angola,AB,14,5,8
Angola,AB,14,6,12
Angola,AB,14,7,4
Angola,AB,14,8,10
Angola,AB,14,9,22
Angola,AB,14,10,20
Angola,AB,14,11,6
Angola,AB,14,12,8
Angola,AB,15,1,40
Angola,AB,15,5,4
Angola,AB,15,6,8
Angola,AB,15,9,5
Angola,AB,15,12,7
Angola,AB,16,1,3
Angola,AB,16,2,3
Angola,AB,16,3,2
Angola,AB,16,4,3
Angola,AB,16,5,2
Angola,BC,10,10,2
Angola,BC,10,12,2
Angola,BC,11,1,42
Angola,BC,11,6,2
Angola,BC,11,7,2
Angola,BC,11,8,2
Angola,BC,12,6,4
Angola,BC,12,7,4
Angola,BC,12,8,6
Angola,BC,12,9,2
Angola,BC,12,12,4
Angola,BC,13,3,2
Angola,BC,13,5,2
Angola,BC,13,6,14
Angola,BC,13,7,5
Angola,BC,13,8,4
Angola,BC,13,12,10
Angola,BC,14,2,2
Angola,BC,14,7,6
Angola,BC,14,12,5
Angola,BC,15,2,8
Angola,BC,15,5,4
Angola,BC,15,6,2
Angola,BC,15,7,19
Angola,BC,15,8,18
Angola,BC,15,10,2
Angola,MB,13,7,1
Angola,NB,11,10,0
Angola,NB,14,1,0
Angola,NB,14,7,1
Angola,NL,11,5,0
Angola,NL,11,8,0
Angola,NL,11,9,10
Angola,NL,12,6,3
Angola,NL,12,7,1
Angola,NL,13,2,0
Angola,NL,13,5,0
Angola,NL,13,6,1
Angola,NL,13,8,4
Angola,NL,13,10,1
Angola,NL,14,2,0
Angola,NL,14,10,0
Angola,NL,15,4,7
Angola,NL,15,8,1
Angola,NL,15,11,0
Angola,NL,16,1,2
Angola,NL,16,5,0
Angola,NS,10,11,2
Angola,NS,11,4,0
Angola,NS,11,11,4
Angola,NS,11,12,2
Angola,NS,13,7,4
Angola,NS,13,10,4
Angola,NS,14,4,2
Angola,NS,14,10,10
Angola,NS,15,3,8
Angola,ON,10,9,16
Angola,ON,10,10,10
Angola,ON,10,11,4
Angola,ON,10,12,24
Angola,ON,11,1,12
Angola,ON,11,3,8
Angola,ON,11,4,6
Angola,ON,11,5,26
Angola,ON,11,6,4
Angola,ON,11,7,24
Angola,ON,11,8,14
Angola,ON,11,9,20
Angola,ON,11,10,16
Angola,ON,11,11,4
Angola,ON,11,12,26
Angola,ON,12,2,4
Angola,ON,12,5,14
Angola,ON,12,6,42
Angola,ON,12,7,18
Angola,ON,12,8,34
Angola,ON,12,9,10
Angola,ON,12,10,6
Angola,ON,12,11,10
Angola,ON,12,12,6
Angola,ON,13,1,2
Angola,ON,13,2,2
Angola,ON,13,3,6
Angola,ON,13,4,10
Angola,ON,13,5,24
Angola,ON,13,6,28
Angola,ON,13,7,38
Angola,ON,13,8,66
Angola,ON,13,9,22
Angola,ON,13,10,8
Angola,ON,13,11,6
Angola,ON,13,12,18
Angola,ON,14,1,6
Angola,ON,14,2,4
Angola,ON,14,3,16
Angola,ON,14,4,10
Angola,ON,14,5,22
Angola,ON,14,6,38
Angola,ON,14,7,54
Angola,ON,14,8,19
Angola,ON,14,9,38
Angola,ON,14,10,20
Angola,ON,14,11,8
Angola,ON,14,12,8
Angola,ON,15,1,10
Angola,ON,15,2,6
Angola,ON,15,3,22
Angola,ON,15,4,12
Angola,ON,15,5,10
Angola,ON,15,6,12
Angola,ON,15,7,75
Angola,ON,15,8,26
Angola,ON,15,9,14
Angola,ON,15,10,11
Angola,ON,15,11,10
Angola,ON,15,12,23
Angola,ON,16,1,20
Angola,ON,16,2,12
Angola,ON,16,3,4
Angola,ON,16,4,18
Angola,ON,16,5,10
Angola,QC,10,9,6
Angola,QC,10,10,4
Angola,QC,10,11,8
Angola,QC,10,12,10
Angola,QC,11,3,2
Angola,QC,11,4,2
Angola,QC,11,5,6
Angola,QC,11,6,4
Angola,QC,11,7,6
Angola,QC,11,8,8
Angola,QC,11,9,4
Angola,QC,11,10,6
Angola,QC,11,12,2
Angola,QC,12,1,4
Angola,QC,12,2,8
Angola,QC,12,3,8
Angola,QC,12,5,8
Angola,QC,12,6,2
Angola,QC,12,7,18
Angola,QC,12,9,2
Angola,QC,12,10,6
Angola,QC,12,11,22
Angola,QC,12,12,2
Angola,QC,13,2,4
Angola,QC,13,3,10
Angola,QC,13,4,2
Angola,QC,13,5,8
Angola,QC,13,6,10
Angola,QC,13,7,15
Angola,QC,13,8,2
Angola,QC,13,9,4
Angola,QC,13,10,6
Angola,QC,13,12,2
Angola,QC,14,1,2
Angola,QC,14,2,4
Angola,QC,14,3,4
Angola,QC,14,5,4
Angola,QC,14,6,2
Angola,QC,14,7,15
Angola,QC,14,8,14
Angola,QC,14,9,8
Angola,QC,14,10,4
Angola,QC,14,12,6
Angola,QC,15,1,2
Angola,QC,15,2,8
Angola,QC,15,4,2
Angola,QC,15,5,2
Angola,QC,15,6,12
Angola,QC,15,7,8
Angola,QC,15,10,3
Angola,QC,15,11,16
Angola,QC,15,12,12
Angola,QC,16,1,3
Angola,QC,16,2,2
Angola,QC,16,3,4
Angola,QC,16,4,6
Angola,QC,16,5,2
Angola,SK,13,8,1
Anguilla,AB,10,9,4
Anguilla,AB,10,10,2
Anguilla,AB,11,10,2
Anguilla,AB,12,3,2
Anguilla,AB,12,5,2
Anguilla,AB,12,8,2
Anguilla,AB,13,7,2
Anguilla,AB,13,9,2
Anguilla,AB,13,10,2
Anguilla,AB,14,8,4
Anguilla,AB,15,6,2
Anguilla,AB,16,1,3
Anguilla,AB,16,4,2
Anguilla,BC,10,10,2
Anguilla,BC,11,2,3
Anguilla,BC,11,3,0
Anguilla,BC,11,6,2
Anguilla,BC,11,9,2
Anguilla,BC,11,10,1
Anguilla,BC,12,1,3
Anguilla,BC,12,3,2
Anguilla,BC,12,5,2
Anguilla,BC,12,6,1
Anguilla,BC,12,7,4
Anguilla,BC,12,8,2
Anguilla,BC,12,9,2
Anguilla,BC,12,11,2
Anguilla,BC,13,2,1
Anguilla,BC,13,3,3
Anguilla,BC,13,4,4
Anguilla,BC,13,6,2
Anguilla,BC,13,7,8
Anguilla,BC,13,8,3
Anguilla,BC,13,10,2
Anguilla,BC,13,11,6
Anguilla,BC,13,12,2
Anguilla,BC,14,4,2
Anguilla,BC,14,6,2
Anguilla,BC,14,7,2
Anguilla,BC,14,8,2
Anguilla,BC,14,9,1
Anguilla,BC,14,10,1
Anguilla,BC,15,2,1
Anguilla,BC,15,6,4
Anguilla,BC,15,7,2
Anguilla,BC,15,8,1
Anguilla,BC,15,9,2
Anguilla,BC,15,11,4
Anguilla,BC,16,2,1
Anguilla,BC,16,3,5
Anguilla,MB,11,8,1
Anguilla,NB,14,9,1
Anguilla,NS,11,3,2
Anguilla,NS,16,5,1
Anguilla,ON,10,9,26
Anguilla,ON,10,10,22
Anguilla,ON,10,11,12
Anguilla,ON,10,12,6
Anguilla,ON,11,1,4
Anguilla,ON,11,2,10
Anguilla,ON,11,3,12
Anguilla,ON,11,4,2
Anguilla,ON,11,5,10
Anguilla,ON,11,6,24
Anguilla,ON,11,7,8
Anguilla,ON,11,8,12
Anguilla,ON,11,9,8
Anguilla,ON,11,10,14
Anguilla,ON,11,11,4
Anguilla,ON,11,12,18
Anguilla,ON,12,1,4
Anguilla,ON,12,2,2
Anguilla,ON,12,3,7
Anguilla,ON,12,5,4
Anguilla,ON,12,6,24
Anguilla,ON,12,7,20
Anguilla,ON,12,8,22
Anguilla,ON,12,9,19
Anguilla,ON,12,10,4
Anguilla,ON,12,11,8
Anguilla,ON,12,12,24
Anguilla,ON,13,1,8
Anguilla,ON,13,2,4
Anguilla,ON,13,3,4
Anguilla,ON,13,4,8
Anguilla,ON,13,5,14
Anguilla,ON,13,6,38
Anguilla,ON,13,7,45
Anguilla,ON,13,8,28
Anguilla,ON,13,9,16
Anguilla,ON,13,10,12
Anguilla,ON,13,11,8
Anguilla,ON,13,12,12
Anguilla,ON,14,1,6
Anguilla,ON,14,2,2
Anguilla,ON,14,3,12
Anguilla,ON,14,4,8
Anguilla,ON,14,5,14
Anguilla,ON,14,6,14
Anguilla,ON,14,7,26
Anguilla,ON,14,8,34
Anguilla,ON,14,9,20
Anguilla,ON,14,10,11
Anguilla,ON,14,11,4
Anguilla,ON,14,12,20
Anguilla,ON,15,1,12
Anguilla,ON,15,2,4
Anguilla,ON,15,3,10
Anguilla,ON,15,4,12
Anguilla,ON,15,5,11
Anguilla,ON,15,6,2
Anguilla,ON,15,7,37
Anguilla,ON,15,8,45
Anguilla,ON,15,9,29
Anguilla,ON,15,10,13
Anguilla,ON,15,11,6
Anguilla,ON,15,12,9
Anguilla,ON,16,1,15
Anguilla,ON,16,2,11
Anguilla,ON,16,3,4
Anguilla,ON,16,4,29
Anguilla,ON,16,5,24
Anguilla,QC,10,9,4
Anguilla,QC,10,12,8
Anguilla,QC,11,4,4
Anguilla,QC,11,5,2
Anguilla,QC,11,8,2
Anguilla,QC,11,9,6
Anguilla,QC,11,12,8
Anguilla,QC,12,6,2
Anguilla,QC,12,7,8
Anguilla,QC,12,8,16
Anguilla,QC,12,9,2
Anguilla,QC,12,10,4
Anguilla,QC,12,11,2
Anguilla,QC,12,12,10
Anguilla,QC,13,1,2
Anguilla,QC,13,2,2
Anguilla,QC,13,3,6
Anguilla,QC,13,4,6
Anguilla,QC,13,6,14
Anguilla,QC,13,8,10
Anguilla,QC,13,10,2
Anguilla,QC,13,11,2
Anguilla,QC,13,12,2
Anguilla,QC,14,2,2
Anguilla,QC,14,4,2
Anguilla,QC,14,6,4
Anguilla,QC,14,7,6
Anguilla,QC,14,8,2
Anguilla,QC,14,12,14
Anguilla,QC,15,5,2
Anguilla,QC,15,6,4
Anguilla,QC,16,2,4
Anguilla,QC,16,3,2
Anguilla,QC,16,4,3
Antigua and Barbuda,AB,10,9,2
Antigua and Barbuda,AB,10,10,10
Antigua and Barbuda,AB,11,1,6
Antigua and Barbuda,AB,11,2,8
Antigua and Barbuda,AB,11,3,4
Antigua and Barbuda,AB,11,4,2
Antigua and Barbuda,AB,11,6,2
Antigua and Barbuda,AB,11,7,16
Antigua and Barbuda,AB,11,8,2
Antigua and Barbuda,AB,11,9,8
Antigua and Barbuda,AB,11,10,8
Antigua and Barbuda,AB,11,11,4
Antigua and Barbuda,AB,11,12,12
Antigua and Barbuda,AB,12,1,4
Antigua and Barbuda,AB,12,2,2
Antigua and Barbuda,AB,12,5,2
Antigua and Barbuda,AB,12,6,6
Antigua and Barbuda,AB,12,7,4
Antigua and Barbuda,AB,12,9,2
Antigua and Barbuda,AB,12,10,2
Antigua and Barbuda,AB,12,11,2
Antigua and Barbuda,AB,12,12,2
Antigua and Barbuda,AB,13,1,2
Antigua and Barbuda,AB,13,3,6
Antigua and Barbuda,AB,13,6,8
Antigua and Barbuda,AB,13,7,6
Antigua and Barbuda,AB,13,9,4
Antigua and Barbuda,AB,13,10,4
Antigua and Barbuda,AB,13,12,8
Antigua and Barbuda,AB,14,2,2
Antigua and Barbuda,AB,14,3,4
Antigua and Barbuda,AB,14,4,4
Antigua and Barbuda,AB,14,5,4
Antigua and Barbuda,AB,14,6,2
Antigua and Barbuda,AB,14,8,2
Antigua and Barbuda,AB,14,9,4
Antigua and Barbuda,AB,14,10,8
Antigua and Barbuda,AB,14,12,6
Antigua and Barbuda,AB,15,1,6
Antigua and Barbuda,AB,15,5,2
Antigua and Barbuda,AB,15,6,10
Antigua and Barbuda,AB,15,7,4
Antigua and Barbuda,AB,15,8,7
Antigua and Barbuda,AB,15,10,2
Antigua and Barbuda,AB,15,12,7
Antigua and Barbuda,AB,16,1,8
Antigua and Barbuda,AB,16,3,3
Antigua and Barbuda,AB,16,4,5
Antigua and Barbuda,AB,16,5,1
Antigua and Barbuda,BC,10,9,5
Antigua and Barbuda,BC,10,10,4
Antigua and Barbuda,BC,10,12,14
Antigua and Barbuda,BC,11,1,6
Antigua and Barbuda,BC,11,2,14
Antigua and Barbuda,BC,11,3,2
Antigua and Barbuda,BC,11,4,12
Antigua and Barbuda,BC,11,5,22
Antigua and Barbuda,BC,11,6,17
Antigua and Barbuda,BC,11,7,31
Antigua and Barbuda,BC,11,8,39
Antigua and Barbuda,BC,11,9,15
Antigua and Barbuda,BC,11,10,7
Antigua and Barbuda,BC,11,11,12
Antigua and Barbuda,BC,11,12,17
Antigua and Barbuda,BC,12,1,2
Antigua and Barbuda,BC,12,2,11
Antigua and Barbuda,BC,12,3,8
Antigua and Barbuda,BC,12,5,9
Antigua and Barbuda,BC,12,6,24
Antigua and Barbuda,BC,12,7,24
Antigua and Barbuda,BC,12,8,45
Antigua and Barbuda,BC,12,9,11
Antigua and Barbuda,BC,12,10,9
Antigua and Barbuda,BC,12,11,4
Antigua and Barbuda,BC,12,12,2
Antigua and Barbuda,BC,13,2,2
Antigua and Barbuda,BC,13,3,4
Antigua and Barbuda,BC,13,4,6
Antigua and Barbuda,BC,13,5,7
Antigua and Barbuda,BC,13,6,4
Antigua and Barbuda,BC,13,7,11
Antigua and Barbuda,BC,13,8,21
Antigua and Barbuda,BC,13,9,10
Antigua and Barbuda,BC,13,10,2
Antigua and Barbuda,BC,13,11,4
Antigua and Barbuda,BC,13,12,2
Antigua and Barbuda,BC,14,2,16
Antigua and Barbuda,BC,14,3,4
Antigua and Barbuda,BC,14,4,2
Antigua and Barbuda,BC,14,5,10
Antigua and Barbuda,BC,14,6,5
Antigua and Barbuda,BC,14,7,21
Antigua and Barbuda,BC,14,8,25
Antigua and Barbuda,BC,14,9,14
Antigua and Barbuda,BC,14,11,0
Antigua and Barbuda,BC,14,12,8
Antigua and Barbuda,BC,15,1,10
Antigua and Barbuda,BC,15,2,6
Antigua and Barbuda,BC,15,3,9
Antigua and Barbuda,BC,15,4,9
Antigua and Barbuda,BC,15,5,0
Antigua and Barbuda,BC,15,6,6
Antigua and Barbuda,BC,15,7,36
Antigua and Barbuda,BC,15,8,47
Antigua and Barbuda,BC,15,9,11
Antigua and Barbuda,BC,15,10,11
Antigua and Barbuda,BC,15,11,4
Antigua and Barbuda,BC,15,12,10
Antigua and Barbuda,BC,16,1,4
Antigua and Barbuda,BC,16,2,17
Antigua and Barbuda,BC,16,3,7
Antigua and Barbuda,BC,16,4,8
Antigua and Barbuda,BC,16,5,20
Antigua and Barbuda,MB,10,9,2
Antigua and Barbuda,MB,11,5,1
Antigua and Barbuda,MB,11,9,1
Antigua and Barbuda,MB,12,8,2
Antigua and Barbuda,MB,13,12,1
Antigua and Barbuda,MB,14,5,2
Antigua and Barbuda,MB,15,7,2
Antigua and Barbuda,MB,15,8,2
Antigua and Barbuda,MB,16,3,1
Antigua and Barbuda,NB,10,9,1
Antigua and Barbuda,NB,10,12,1
Antigua and Barbuda,NB,11,2,1
Antigua and Barbuda,NB,11,5,1
Antigua and Barbuda,NB,11,6,1
Antigua and Barbuda,NB,11,9,0
Antigua and Barbuda,NB,11,10,0
Antigua and Barbuda,NB,12,7,6
Antigua and Barbuda,NB,12,10,0
Antigua and Barbuda,NB,13,7,1
Antigua and Barbuda,NB,13,8,1
Antigua and Barbuda,NB,13,9,2
Antigua and Barbuda,NB,14,6,1
Antigua and Barbuda,NB,14,8,6
Antigua and Barbuda,NB,14,9,5
Antigua and Barbuda,NB,15,6,0
Antigua and Barbuda,NB,15,8,2
Antigua and Barbuda,NB,15,10,3
Antigua and Barbuda,NL,11,11,0
Antigua and Barbuda,NL,12,7,1
Antigua and Barbuda,NL,12,10,2
Antigua and Barbuda,NL,12,11,1
Antigua and Barbuda,NL,12,12,1
Antigua and Barbuda,NL,13,4,1
Antigua and Barbuda,NL,13,5,5
Antigua and Barbuda,NL,13,7,1
Antigua and Barbuda,NL,13,8,1
Antigua and Barbuda,NL,13,9,1
Antigua and Barbuda,NL,14,1,1
Antigua and Barbuda,NL,14,5,3
Antigua and Barbuda,NL,14,8,2
Antigua and Barbuda,NL,14,9,2
Antigua and Barbuda,NL,14,10,2
Antigua and Barbuda,NL,15,2,1
Antigua and Barbuda,NL,15,8,10
Antigua and Barbuda,NL,15,11,1
Antigua and Barbuda,NL,15,12,2
Antigua and Barbuda,NL,16,2,0
Antigua and Barbuda,NS,10,9,18
Antigua and Barbuda,NS,10,10,6
Antigua and Barbuda,NS,10,11,2
Antigua and Barbuda,NS,10,12,10
Antigua and Barbuda,NS,11,1,0
Antigua and Barbuda,NS,11,2,2
Antigua and Barbuda,NS,11,3,0
Antigua and Barbuda,NS,11,4,0
Antigua and Barbuda,NS,11,5,13
Antigua and Barbuda,NS,11,6,15
Antigua and Barbuda,NS,11,7,4
Antigua and Barbuda,NS,11,8,4
Antigua and Barbuda,NS,11,9,4
Antigua and Barbuda,NS,11,10,2
Antigua and Barbuda,NS,11,11,4
Antigua and Barbuda,NS,11,12,4
Antigua and Barbuda,NS,12,1,4
Antigua and Barbuda,NS,12,2,0
Antigua and Barbuda,NS,12,3,4
Antigua and Barbuda,NS,12,5,7
Antigua and Barbuda,NS,12,6,2
Antigua and Barbuda,NS,12,7,9
Antigua and Barbuda,NS,12,8,7
Antigua and Barbuda,NS,12,9,0
Antigua and Barbuda,NS,12,10,0
Antigua and Barbuda,NS,12,11,1
Antigua and Barbuda,NS,12,12,6
Antigua and Barbuda,NS,13,1,2
Antigua and Barbuda,NS,13,2,0
Antigua and Barbuda,NS,13,3,6
Antigua and Barbuda,NS,13,4,0
Antigua and Barbuda,NS,13,5,6
Antigua and Barbuda,NS,13,6,3
Antigua and Barbuda,NS,13,7,10
Antigua and Barbuda,NS,13,9,1
Antigua and Barbuda,NS,13,10,11
Antigua and Barbuda,NS,13,11,3
Antigua and Barbuda,NS,14,1,2
Antigua and Barbuda,NS,14,2,0
Antigua and Barbuda,NS,14,3,0
Antigua and Barbuda,NS,14,4,0
Antigua and Barbuda,NS,14,5,2
Antigua and Barbuda,NS,14,6,6
Antigua and Barbuda,NS,14,7,0
Antigua and Barbuda,NS,14,8,12
Antigua and Barbuda,NS,14,9,1
Antigua and Barbuda,NS,14,10,4
Antigua and Barbuda,NS,14,12,0
Antigua and Barbuda,NS,15,1,2
Antigua and Barbuda,NS,15,3,2
Antigua and Barbuda,NS,15,4,0
Antigua and Barbuda,NS,15,5,4
Antigua and Barbuda,NS,15,6,13
Antigua and Barbuda,NS,15,8,12
Antigua and Barbuda,NS,15,9,10
Antigua and Barbuda,NS,15,10,6
Antigua and Barbuda,NS,15,11,4
Antigua and Barbuda,NS,15,12,5
Antigua and Barbuda,NS,16,1,3
Antigua and Barbuda,NS,16,2,0
Antigua and Barbuda,NS,16,3,0
Antigua and Barbuda,NS,16,4,1
Antigua and Barbuda,NS,16,5,3
Antigua and Barbuda,ON,10,9,132
Antigua and Barbuda,ON,10,10,121
Antigua and Barbuda,ON,10,11,78
Antigua and Barbuda,ON,10,12,146
Antigua and Barbuda,ON,11,1,56
Antigua and Barbuda,ON,11,2,66
Antigua and Barbuda,ON,11,3,52
Antigua and Barbuda,ON,11,4,88
Antigua and Barbuda,ON,11,5,124
Antigua and Barbuda,ON,11,6,170
Antigua and Barbuda,ON,11,7,316
Antigua and Barbuda,ON,11,8,290
Antigua and Barbuda,ON,11,9,142
Antigua and Barbuda,ON,11,10,99
Antigua and Barbuda,ON,11,11,120
Antigua and Barbuda,ON,11,12,192
Antigua and Barbuda,ON,12,1,74
Antigua and Barbuda,ON,12,2,58
Antigua and Barbuda,ON,12,3,84
Antigua and Barbuda,ON,12,5,108
Antigua and Barbuda,ON,12,6,212
Antigua and Barbuda,ON,12,7,297
Antigua and Barbuda,ON,12,8,364
Antigua and Barbuda,ON,12,9,144
Antigua and Barbuda,ON,12,10,150
Antigua and Barbuda,ON,12,11,68
Antigua and Barbuda,ON,12,12,211
Antigua and Barbuda,ON,13,1,50
Antigua and Barbuda,ON,13,2,54
Antigua and Barbuda,ON,13,3,144
Antigua and Barbuda,ON,13,4,66
Antigua and Barbuda,ON,13,5,100
Antigua and Barbuda,ON,13,6,241
Antigua and Barbuda,ON,13,7,339
Antigua and Barbuda,ON,13,8,270
Antigua and Barbuda,ON,13,9,210
Antigua and Barbuda,ON,13,10,142
Antigua and Barbuda,ON,13,11,96
Antigua and Barbuda,ON,13,12,208
Antigua and Barbuda,ON,14,1,66
Antigua and Barbuda,ON,14,2,65
Antigua and Barbuda,ON,14,3,63
Antigua and Barbuda,ON,14,4,150
Antigua and Barbuda,ON,14,5,134
Antigua and Barbuda,ON,14,6,221
Antigua and Barbuda,ON,14,7,348
Antigua and Barbuda,ON,14,8,439
Antigua and Barbuda,ON,14,9,203
Antigua and Barbuda,ON,14,10,152
Antigua and Barbuda,ON,14,11,132
Antigua and Barbuda,ON,14,12,207
Antigua and Barbuda,ON,15,1,66
Antigua and Barbuda,ON,15,2,62
Antigua and Barbuda,ON,15,3,142
Antigua and Barbuda,ON,15,4,148
Antigua and Barbuda,ON,15,5,169
Antigua and Barbuda,ON,15,6,344
Antigua and Barbuda,ON,15,7,468
Antigua and Barbuda,ON,15,8,310
Antigua and Barbuda,ON,15,9,207
Antigua and Barbuda,ON,15,10,137
Antigua and Barbuda,ON,15,11,154
Antigua and Barbuda,ON,15,12,320
Antigua and Barbuda,ON,16,1,135
Antigua and Barbuda,ON,16,2,110
Antigua and Barbuda,ON,16,3,111
Antigua and Barbuda,ON,16,4,201
Antigua and Barbuda,ON,16,5,142
Antigua and Barbuda,QC,10,9,5
Antigua and Barbuda,QC,10,10,16
Antigua and Barbuda,QC,10,11,8
Antigua and Barbuda,QC,10,12,8
Antigua and Barbuda,QC,11,1,10
Antigua and Barbuda,QC,11,2,4
Antigua and Barbuda,QC,11,3,5
Antigua and Barbuda,QC,11,4,8
Antigua and Barbuda,QC,11,5,13
Antigua and Barbuda,QC,11,6,8
Antigua and Barbuda,QC,11,7,19
Antigua and Barbuda,QC,11,8,20
Antigua and Barbuda,QC,11,9,18
Antigua and Barbuda,QC,11,10,10
Antigua and Barbuda,QC,11,11,8
Antigua and Barbuda,QC,11,12,20
Antigua and Barbuda,QC,12,1,6
Antigua and Barbuda,QC,12,2,14
Antigua and Barbuda,QC,12,3,12
Antigua and Barbuda,QC,12,5,8
Antigua and Barbuda,QC,12,6,8
Antigua and Barbuda,QC,12,7,14
Antigua and Barbuda,QC,12,8,19
Antigua and Barbuda,QC,12,9,4
Antigua and Barbuda,QC,12,10,8
Antigua and Barbuda,QC,12,11,2
Antigua and Barbuda,QC,12,12,12
Antigua and Barbuda,QC,13,2,8
Antigua and Barbuda,QC,13,3,6
Antigua and Barbuda,QC,13,4,2
Antigua and Barbuda,QC,13,5,11
Antigua and Barbuda,QC,13,6,10
Antigua and Barbuda,QC,13,7,18
Antigua and Barbuda,QC,13,8,14
Antigua and Barbuda,QC,13,9,17
Antigua and Barbuda,QC,13,10,8
Antigua and Barbuda,QC,13,11,4
Antigua and Barbuda,QC,13,12,4
Antigua and Barbuda,QC,14,2,7
Antigua and Barbuda,QC,14,3,4
Antigua and Barbuda,QC,14,4,4
Antigua and Barbuda,QC,14,5,17
Antigua and Barbuda,QC,14,6,32
Antigua and Barbuda,QC,14,7,56
Antigua and Barbuda,QC,14,8,24
Antigua and Barbuda,QC,14,9,2
Antigua and Barbuda,QC,14,10,12
Antigua and Barbuda,QC,14,11,8
Antigua and Barbuda,QC,14,12,12
Antigua and Barbuda,QC,15,1,7
Antigua and Barbuda,QC,15,2,18
Antigua and Barbuda,QC,15,3,12
Antigua and Barbuda,QC,15,4,12
Antigua and Barbuda,QC,15,5,14
Antigua and Barbuda,QC,15,6,14
Antigua and Barbuda,QC,15,7,16
Antigua and Barbuda,QC,15,8,37
Antigua and Barbuda,QC,15,9,2
Antigua and Barbuda,QC,15,10,19
Antigua and Barbuda,QC,15,11,13
Antigua and Barbuda,QC,15,12,6
Antigua and Barbuda,QC,16,1,3
Antigua and Barbuda,QC,16,2,22
Antigua and Barbuda,QC,16,3,13
Antigua and Barbuda,QC,16,4,14
Antigua and Barbuda,QC,16,5,6
Antigua and Barbuda,SK,10,9,2
Antigua and Barbuda,SK,11,6,1
Antigua and Barbuda,SK,13,7,1
Antigua and Barbuda,SK,14,7,1
Argentina,AB,10,9,56
Argentina,AB,10,10,64
Argentina,AB,10,11,22
Argentina,AB,10,12,40
Argentina,AB,11,1,28
Argentina,AB,11,2,39
Argentina,AB,11,3,123
Argentina,AB,11,4,30
Argentina,AB,11,5,48
Argentina,AB,11,6,64
Argentina,AB,11,7,76
Argentina,AB,11,8,82
Argentina,AB,11,9,36
Argentina,AB,11,10,38
Argentina,AB,11,11,40
Argentina,AB,11,12,52
Argentina,AB,12,1,34
Argentina,AB,12,2,18
Argentina,AB,12,3,34
Argentina,AB,12,5,72
Argentina,AB,12,6,69
Argentina,AB,12,7,63
Argentina,AB,12,8,76
Argentina,AB,12,9,64
Argentina,AB,12,10,54
Argentina,AB,12,11,50
Argentina,AB,12,12,26
Argentina,AB,13,1,65
Argentina,AB,13,2,14
Argentina,AB,13,3,62
Argentina,AB,13,4,78
Argentina,AB,13,5,105
Argentina,AB,13,6,126
Argentina,AB,13,7,112
Argentina,AB,13,8,94
Argentina,AB,13,9,58
